44:26.0,49.67413314,-125.377269,1265.1979,5,8,3.7459,2.4771,6.21,1.3288,2.4368,2.9228,0,0
44:27.0,49.67413232,-125.3772687,1265.2651,5,8,3.7459,2.477,6.2108,1.3282,2.4367,2.9233,0,0
44:28.0,49.67413209,-125.3772696,1265.3146,5,8,3.7459,2.4768,6.2116,1.3277,2.4366,2.9237,0,0
44:29.0,49.67413175,-125.3772711,1265.3512,5,8,3.746,2.4767,6.2124,1.3272,2.4366,2.9242,0,0
44:30.0,49.67413084,-125.3772714,1265.4536,5,8,3.746,2.4766,6.2132,1.3266,2.4365,2.9247,0,0
44:31.0,49.67412999,-125.3772715,1265.2392,5,8,3.746,2.4765,6.214,1.3261,2.4364,2.9252,0,0
44:32.0,49.67412901,-125.377271,1265.0085,5,8,3.746,2.4764,6.2147,1.3255,2.4363,2.9256,0,0
44:33.0,49.67412856,-125.377271,1264.9122,5,8,3.7461,2.4763,6.2155,1.325,2.4363,2.9261,0,0
44:34.0,49.67412911,-125.3772696,1265.0123,5,8,3.7461,2.4762,6.2163,1.3245,2.4362,2.9266,0,0
44:35.0,49.67412875,-125.3772682,1265.2264,5,8,3.7461,2.476,6.2171,1.3239,2.4361,2.9271,0,0
